Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
208;2056700;1644462080;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;1892300;1644462080;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;1874700;1644462080;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;1769200;1644482560;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;2335900;1644498944;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;3059100;1644498944;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;2119800;1644515328;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;1787600;1644515328;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;1788900;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;1818300;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;1738100;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;1744200;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;3110600;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;3923200;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
222;2920700;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;2398900;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
224;2241100;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;1910500;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;3036800;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;4659100;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;3144900;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;3358200;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;3362600;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;4734700;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
232;3063200;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;3004400;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;3654000;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;4082500;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;4589700;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;3149200;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;3168100;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
239;2735300;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;3975100;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;2441100;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;2200800;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;2210900;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;2340700;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;2030200;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;2511200;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;3202200;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
