Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
203;2266400;575107072;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;2243100;575111168;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;2364300;575123456;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
206;2114500;575127552;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;2217300;575168512;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
208;2276300;575172608;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;2355300;575217664;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;2141800;575225856;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;2228800;575234048;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;2286400;575242240;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;2229200;575254528;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;2397900;575258624;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;2192600;575295488;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;2203200;575303680;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;2351000;575311872;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;2115600;575320064;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;2229000;575328256;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;2342600;575336448;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;2307100;575340544;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
222;2081900;575377408;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;2622200;575385600;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
224;2013900;575397888;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;2365000;575401984;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;2116500;575414272;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;2488200;575418368;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;2058600;575426560;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;2451000;575434752;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;2114100;575471616;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;2620900;575483904;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
232;2313000;575488000;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;2150800;575500288;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;2232300;575504384;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;2134700;575512576;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;2430800;575520768;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;2147000;575561728;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;2448500;575569920;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
239;2406200;575578112;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;2276600;575586304;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;2220100;575594496;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;2165700;575598592;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;2396800;575610880;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;2115600;575639552;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;2344900;575651840;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;2327300;575655936;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;2346700;575668224;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
